0,1,2,3,4
5,2,0,2,0
7,10,7,3,0
13,12,7,5,1
8,14,8,5,2
17,9,8,4,0
16,8,4,0,1
2,3,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0,0
0,0,0,0,0
4,0,0,0,1
2,3,2,0,0
0,1,1,0,0
0,0,0,0,0
5,3,0,0,0
4,7,4,1,0
2,1,0,0,0
3,2,3,0,2
3,3,5,1,0
11,8,0,0,2
7,6,2,1,0
5,4,0,3,0
8,7,4,3,0
1,2,0,0,0
1,5,1,0,0
0,0,0,0,0
0,0,0,0,0
1,0,1,0,0
1,0,4,2,0
5,3,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
