m,f
0,0
0,0
0,0
0,0
1,0
137,140
10,15
0,0
1,4
39,38
23,27
0,5
0,0
1,0
0,0
0,0
1,1
0,0
0,0
2,0
0,0
6,10
1,3
24,25
74,74
25,43
1,0
55,61
4,3
7,11
20,33
26,37
5,0
3,3
1,1
2,0
2,1
1,0
2,1
1,0
2,0
20,25
43,63
41,30
9,12
26,19
29,26
5,5
16,16
19,31
8,15
3,3
