m,f
815,858
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,2
7,5
5,0
24,17
22,28
33,19
44,53
28,21
60,73
122,136
17,18
35,45
38,38
33,45
43,37
2,11
4,5
71,91
24,25
3,11
37,42
6,6
29,21
7,1
8,3
42,36
24,29
14,23
14,13
64,71
13,13
