0,1,2,3,4
5,12,8,3,1
43,38,17,13,6
10,9,6,0,2
3,3,0,0,0
9,11,1,0,2
2,2,0,0,0
2,0,0,0,0
3,2,0,0,0
0,0,0,0,0
8,5,0,2,2
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,4,2,0,0
5,4,0,0,0
2,0,0,1,0
0,1,0,0,0
1,2,1,1,0
8,11,4,1,0
8,8,2,3,1
5,2,4,2,0
9,15,3,4,0
4,1,2,0,0
0,0,0,1,0
0,0,0,1,0
3,3,0,0,0
1,1,5,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,1,0
3,4,0,0,1
3,4,1,0,0
1,3,1,0,0
8,0,3,1,0
5,3,4,1,1
4,7,8,3,0
8,0,1,0,0
0,1,1,0,0
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,1,0,0,0
3,4,1,0,0
14,9,7,0,1
