m,f
7,7
23,19
25,18
9,4
12,16
20,7
0,0
0,0
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
0,4
11,5
9,9
8,7
8,8
10,7
4,2
5,5
2,2
4,4
2,0
4,2
0,0
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,0
3,0
3,2
4,5
6,4
6,8
1,0
0,0
1,0
1,0
5,6
