0,1,2,3,4
300,211,83,26,4
245,164,84,18,3
128,84,38,6,0
70,40,14,5,2
45,30,13,3,0
23,18,10,2,1
10,9,2,3,0
0,1,0,0,0
1,0,2,0,0
0,1,0,0,0
3,0,0,0,0
6,0,0,0,0
5,2,0,2,0
3,3,0,0,0
1,5,1,0,0
2,0,0,0,0
2,4,0,0,1
3,0,2,2,0
6,0,0,0,0
2,1,0,1,0
4,3,2,0,0
5,5,0,0,0
2,2,0,0,0
4,2,2,0,0
3,4,1,1,0
5,5,4,1,0
64,49,15,1,0
56,42,30,6,2
4,1,0,1,0
21,8,4,0,0
6,6,3,2,0
25,10,8,3,0
26,12,2,2,0
43,20,12,0,0
47,31,11,3,0
48,34,9,7,1
78,58,20,4,0
60,31,20,2,0
9,6,6,0,0
64,45,21,4,0
92,59,27,7,0
18,15,6,2,0
24,30,8,1,2
5,9,4,0,0
18,8,7,1,1
30,30,6,2,0
41,21,1,3,1
4,3,1,1,0
2,0,1,0,0
5,5,1,0,1
3,0,1,0,1
8,3,1,0,0
