0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,6,0,0,0
69,37,12,5,0
166,111,64,10,4
172,96,41,13,2
52,34,19,4,0
82,42,23,4,1
27,22,12,6,0
32,29,14,4,1
16,5,5,0,0
129,75,31,8,2
46,38,10,7,0
28,21,10,2,0
4,4,3,0,0
5,8,1,0,0
3,3,1,0,0
0,0,0,0,0
4,1,2,0,0
2,2,1,1,0
3,6,0,1,0
1,2,1,0,0
3,4,1,0,0
1,2,2,0,0
2,0,1,2,0
0,2,0,0,0
2,2,1,0,0
4,1,0,0,0
3,0,0,0,0
3,0,1,0,0
2,3,0,1,0
2,0,0,0,0
2,3,0,1,0
7,3,3,0,1
28,14,6,2,1
10,9,1,0,1
28,19,2,2,0
22,19,10,3,1
103,58,32,7,0
55,37,16,4,0
50,27,11,0,1
41,32,13,1,0
100,65,31,13,0
65,38,12,2,0
111,75,36,7,1
19,12,10,2,1
44,30,12,3,1
11,5,2,2,0
10,3,2,1,0
2,4,0,0,0
