0,1,2,3,4
23,9,5,5,5
17,20,13,3,1
2,4,0,0,0
6,3,3,2,1
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
1,0,0,0,0
36,19,17,5,2
5,5,0,2,0
7,3,1,2,1
1,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
1,0,1,0,0
0,0,0,0,0
0,0,0,0,0
3,11,3,0,0
2,0,1,0,0
3,1,2,0,0
6,4,2,0,0
0,1,1,0,0
0,0,0,1,1
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,1
0,0,0,0,0
5,2,0,0,0
2,1,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
