0,1,2,3,4
240,126,70,14,3
112,85,27,11,1
92,52,22,10,0
250,191,88,21,7
90,57,14,3,1
30,25,5,2,0
8,4,1,1,0
3,4,2,0,0
2,2,4,1,0
1,1,1,0,1
1,0,0,0,0
5,2,2,0,0
4,1,0,0,0
1,2,0,0,0
1,4,0,0,1
5,3,1,0,0
1,0,2,1,0
1,0,0,0,0
0,0,0,0,0
3,0,0,0,0
1,0,0,0,0
7,2,1,0,0
6,2,0,0,0
1,3,0,1,0
2,1,0,0,0
2,5,1,0,0
3,3,2,0,0
4,2,2,0,0
1,2,0,0,0
12,12,7,1,0
13,15,8,1,1
27,15,7,1,0
40,22,10,2,1
148,89,51,7,1
39,20,5,2,1
93,63,19,5,1
88,54,19,4,0
58,32,18,8,0
62,31,9,5,1
29,19,6,1,0
37,34,9,2,0
35,23,13,1,0
27,25,8,2,0
32,28,10,2,1
7,9,1,1,1
31,19,11,2,0
11,11,5,0,0
10,4,0,0,0
7,1,1,0,0
2,0,0,0,0
3,1,0,1,0
4,3,3,0,0
