m,f
195,203
288,283
225,267
74,66
73,91
31,29
41,34
3,6
6,5
7,9
2,3
1,4
2,5
0,0
4,4
3,2
1,2
3,0
1,2
5,2
3,6
1,0
4,4
3,3
2,3
4,2
2,0
3,2
12,33
46,53
112,117
15,16
18,26
43,36
78,75
50,56
29,35
37,38
45,68
65,92
53,29
72,75
13,20
43,56
49,42
21,21
23,27
25,29
2,8
4,3
4,3
0,9
