0,1,2,3,4
298,199,75,31,5
277,172,102,24,7
155,105,44,13,6
39,21,8,2,0
86,65,30,7,3
22,18,17,7,0
32,29,9,1,1
8,11,3,0,0
1,1,0,0,0
3,4,0,0,0
5,1,3,0,0
1,2,0,0,0
0,0,0,1,0
2,2,0,0,0
5,3,0,0,1
4,1,0,1,0
2,0,1,0,0
13,4,4,1,0
30,15,8,3,0
5,4,1,1,0
53,22,10,0,0
2,4,2,0,0
33,28,15,3,0
62,42,21,6,1
29,32,13,2,0
57,38,14,3,1
33,19,7,0,0
64,46,23,5,0
38,23,10,0,0
5,2,4,0,0
19,18,6,0,0
2,2,0,0,0
16,18,6,3,0
5,1,2,0,0
14,4,5,2,1
1,3,0,0,1
2,3,1,0,0
1,2,1,0,0
6,2,0,0,0
9,1,0,1,0
41,21,7,2,0
8,2,3,2,0
62,41,24,2,0
37,22,5,0,0
33,17,14,5,0
89,43,21,7,0
8,5,2,0,0
24,31,12,0,0
9,13,5,1,0
26,14,5,0,0
10,5,2,0,0
32,19,11,2,0
