0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
11,0,0,0,0,0,1,0,0,0,29
232,3,0,3,2,0,8,58,0,3,2
11,131,0,5,7,0,73,62,0,2,2
39,64,0,65,60,0,45,6,0,5,1
0,1,11,68,5,0,4,1,0,2,0
1,1,100,9,53,0,0,0,4,0,25
0,0,45,1,0,0,1,0,5,44,5
1,0,1,0,4,0,0,0,32,5,30
2,0,3,0,0,10,0,0,2,48,1
1,0,0,1,0,80,1,0,63,12,7
0,0,1,1,0,3,0,0,4,6,0
0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,2,4,0,0,1,0,0
0,0,0,1,0,34,0,1,8,1,0
0,1,0,0,0,1,1,0,1,0,2
0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,1,0,0,2,0
1,0,1,0,1,1,1,0,0,0,0
0,1,0,0,1,2,0,1,0,0,0
0,0,0,2,0,0,0,2,1,0,0
1,1,0,2,1,0,0,0,0,0,0
2,0,0,4,1,0,0,0,0,2,0
1,1,3,0,0,1,0,0,0,0,0
1,0,1,3,0,0,1,1,0,0,1
3,0,0,3,0,1,0,0,1,0,0
0,0,0,1,1,0,0,2,0,0,0
0,1,0,0,0,0,1,4,0,0,0
0,4,1,0,0,0,0,0,0,1,0
0,1,2,1,0,0,1,27,0,1,1
0,1,1,0,0,4,1,49,0,0,2
0,0,0,0,0,0,1,26,0,0,0
1,0,1,1,0,1,1,1,0,1,0
11,0,0,0,1,1,2,4,1,0,0
4,0,2,2,2,0,1,1,1,0,0
157,1,0,0,5,0,0,0,0,0,0
13,0,2,0,33,1,0,0,0,0,0
76,5,0,0,63,5,1,0,2,1,0
5,2,0,1,16,0,0,0,2,0,0
0,74,14,2,1,24,2,0,25,0,2
1,78,65,11,1,45,7,0,2,0,1
1,4,63,57,1,34,4,0,43,0,0
1,22,7,48,0,10,46,0,2,0,0
2,0,0,22,2,2,42,3,28,0,0
0,1,2,0,0,0,2,0,3,2,5
2,1,1,1,1,2,12,0,1,25,17
0,0,1,0,2,0,1,0,1,1,50
0,1,1,0,1,0,1,1,0,32,20
