m,f
276,255
356,360
70,92
33,51
25,29
3,2
50,50
17,15
1,1
4,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,4
0,0
0,0
0,0
8,12
24,24
81,82
63,52
31,31
0,0
8,17
40,33
15,38
35,47
1,1
48,56
14,10
8,5
155,158
52,65
4,4
47,48
1,4
26,25
28,25
36,47
6,5
46,52
33,31
0,1
10,12
6,11
