m,f
12,4
21,19
35,32
13,10
3,5
12,5
6,7
21,17
5,8
2,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
8,4
5,7
3,3
10,8
10,9
3,3
14,14
21,17
4,2
6,5
1,2
8,3
0,3
2,2
1,0
0,1
1,1
1,1
7,5
0,2
3,0
