0,1,2,3,4
355,260,115,31,11
241,135,74,19,5
119,86,30,14,4
54,48,20,6,0
71,26,22,10,3
58,40,21,6,0
27,19,8,2,0
1,1,0,0,0
0,0,1,0,0
1,0,0,0,0
1,2,0,0,0
7,1,0,0,0
6,2,1,0,0
1,5,2,0,0
4,1,0,0,0
3,2,2,0,0
4,5,0,0,1
0,2,0,0,0
4,3,1,0,0
0,0,0,0,0
0,1,0,0,0
2,0,1,0,0
5,1,0,0,0
0,1,1,0,0
2,3,1,1,1
2,3,2,0,0
24,7,5,1,0
57,26,14,3,1
29,23,11,5,0
6,6,5,1,0
19,13,10,2,0
27,19,7,4,1
13,9,1,1,0
57,44,14,4,2
61,37,9,2,0
29,22,9,1,1
57,35,8,4,0
119,91,32,6,0
112,78,44,12,1
37,19,9,2,2
53,29,9,4,1
25,8,8,2,0
10,5,1,0,0
10,4,2,1,0
55,47,25,7,0
32,20,9,1,0
34,22,14,4,1
31,22,12,2,0
22,13,11,3,0
3,4,0,1,1
0,1,1,0,1
9,3,1,0,1
