0,1,2,3,4
14,8,7,3,2
18,13,7,5,3
13,18,12,6,1
27,26,12,4,3
4,4,2,1,1
7,4,3,1,0
0,0,0,0,1
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,3,2,1,0
0,1,0,1,0
7,5,6,2,1
15,14,7,4,1
8,13,1,2,0
13,5,2,1,0
8,10,1,1,2
11,3,0,3,0
13,8,6,3,0
6,4,5,1,1
7,3,3,1,2
1,1,1,0,0
1,1,0,0,1
1,0,0,0,0
0,0,0,0,0
1,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,1,0
