0
1163
78
593
15
55
9
14
7
9
0
2
5
4
7
5
1
9
1
29
228
218
432
202
237
95
102
38
71
12
55
13
23
8
11
7
6
7
2
13
48
177
120
329
165
206
141
110
94
75
31
47
11
