0,1,2,3,4,5,6,7,8,9
54,96,91,235,218,80,117,65,32,29
17,29,37,91,89,33,49,36,12,12
14,33,36,59,61,19,30,21,8,10
5,7,5,25,20,7,9,7,5,1
1,2,0,4,3,0,1,3,0,0
0,0,1,2,3,1,1,0,2,0
0,0,0,2,0,0,2,1,0,0
0,0,0,1,2,1,1,0,0,0
1,0,2,2,1,1,1,0,0,0
1,1,3,3,3,1,1,0,0,0
0,1,0,0,1,0,0,0,0,0
0,1,0,1,2,0,1,0,2,0
0,1,0,1,1,0,0,0,0,0
0,1,1,1,0,0,0,0,1,0
2,1,0,2,3,0,0,1,0,0
1,1,0,1,1,1,1,0,0,0
0,1,3,2,4,3,1,2,0,0
4,11,4,27,22,7,13,2,3,4
12,11,7,24,28,8,10,12,1,1
10,29,30,75,50,17,35,16,3,8
15,26,23,49,54,21,24,19,9,4
7,23,24,43,61,15,22,13,6,5
4,15,11,28,21,13,4,7,3,1
2,1,1,7,4,2,7,0,0,0
0,3,1,1,4,6,1,0,0,0
9,16,19,38,35,17,8,11,7,1
11,13,15,30,27,6,14,9,4,2
0,1,1,6,2,1,0,1,1,0
1,4,1,4,2,1,1,2,1,0
1,2,2,7,5,5,6,3,2,0
5,3,3,16,10,3,6,1,1,2
4,3,0,9,11,2,1,3,3,1
0,0,0,7,4,2,2,2,0,0
1,3,3,5,1,0,1,1,1,0
2,2,0,5,2,3,0,2,0,0
3,5,2,16,12,3,3,1,1,0
9,19,12,30,31,8,17,8,3,0
11,25,14,41,48,10,20,8,1,2
11,26,36,58,51,14,25,13,3,2
10,20,13,39,34,18,17,11,0,2
3,8,13,28,24,8,7,0,6,0
3,4,3,13,20,7,7,4,0,1
0,3,10,16,9,7,4,2,0,0
6,8,8,15,14,7,7,2,1,0
9,17,11,31,27,12,4,6,5,1
7,5,13,21,17,7,8,6,2,0
1,0,2,1,1,0,0,1,0,1
0,2,4,3,2,2,1,2,2,0
1,3,0,12,5,1,3,1,1,0
4,5,4,11,13,1,5,0,0,1
3,2,2,6,5,5,2,3,1,0
1,1,2,3,4,4,2,0,1,1
