0,1,2,3,4,5,6,7,8,9
34,68,74,170,168,53,100,53,23,25
24,34,37,94,85,33,46,31,13,11
18,37,37,92,84,33,32,30,16,10
3,12,8,29,10,4,10,4,5,3
0,1,0,2,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,0,6,7,2,2,0,2,1
0,0,0,0,1,0,0,1,0,0
1,3,2,2,9,1,1,1,0,1
5,4,9,18,21,6,13,3,0,1
6,16,20,39,45,15,20,12,8,1
10,18,21,54,36,18,19,17,0,3
8,26,18,46,39,13,25,8,5,5
10,22,16,50,45,16,20,9,3,7
3,8,4,11,6,3,8,4,1,1
6,10,19,33,27,4,24,7,3,2
0,0,1,0,1,1,0,0,0,0
4,5,10,16,22,5,7,6,4,0
3,0,3,3,1,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1
0,0,1,1,2,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0
0,0,0,0,2,0,0,0,0,0
0,0,0,0,2,1,0,0,0,0
1,4,3,5,2,2,7,2,0,0
6,9,10,33,39,7,13,10,2,3
14,33,32,66,51,16,24,6,2,2
7,15,19,41,35,12,25,7,4,0
9,24,16,44,54,16,20,14,5,3
1,3,5,9,9,3,6,2,0,1
0,1,3,11,9,1,3,0,0,1
0,0,0,1,1,1,1,0,0,0
2,6,2,11,13,4,6,5,0,0
5,2,9,10,12,3,7,3,1,0
2,0,3,1,4,2,3,0,0,0
2,7,6,15,6,2,3,4,3,1
4,4,8,11,10,4,5,2,0,1
2,3,0,2,4,0,2,0,0,0
0,1,0,0,1,0,0,0,0,0
