m,f
830,862
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,7
64,67
18,23
2,2
0,0
0,0
0,0
4,3
18,12
130,134
28,39
36,37
109,101
52,54
75,64
81,99
49,63
5,7
1,2
11,15
16,15
7,9
68,89
44,43
6,5
3,4
0,1
5,7
1,4
