m,f
837,851
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,6
42,51
3,1
18,22
3,8
37,37
3,2
45,42
16,13
11,13
66,81
110,116
40,28
55,52
19,24
8,6
4,9
28,29
7,25
4,6
4,4
11,11
32,32
45,60
36,36
128,136
28,26
7,5
3,5
2,2
