0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
158,127,61,12,3
372,228,106,25,5
244,147,60,18,3
42,29,11,8,1
4,2,0,1,0
1,1,0,0,0
1,1,0,0,0
0,1,1,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,1,0
5,2,1,1,0
0,2,2,1,1
0,0,0,0,0
1,3,2,0,0
0,3,0,0,0
3,0,0,0,0
2,2,1,0,0
14,8,5,3,0
101,73,36,3,0
226,134,64,14,1
163,107,48,6,1
131,84,32,11,3
53,33,9,4,0
9,7,2,2,0
4,3,2,1,0
3,0,1,0,0
1,0,0,0,0
3,2,0,0,0
2,2,1,1,0
6,5,0,0,1
12,10,3,2,1
12,9,3,2,0
17,7,2,1,0
6,7,2,3,0
5,7,5,0,0
7,3,1,1,0
46,27,13,0,0
87,67,24,6,0
88,43,20,3,0
153,95,36,5,0
108,65,31,5,0
59,43,14,6,1
48,27,11,1,0
38,19,5,2,1
14,11,8,0,0
18,13,8,3,0
