0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
5,0,0,0,6,5,0,0,0,0,0
10,3,0,1,5,58,0,3,5,0,0
7,6,0,4,65,59,0,6,88,0,0
247,119,0,4,9,2,1,2,6,0,5
9,11,7,63,1,3,25,60,3,8,32
15,55,8,48,38,0,64,53,1,3,60
0,1,1,2,2,0,28,1,1,47,2
0,0,2,4,8,3,10,4,22,58,0
1,0,82,1,0,0,6,1,0,2,1
0,1,8,14,0,0,0,1,0,1,3
1,0,46,2,3,1,0,0,0,5,2
0,0,1,4,1,0,1,0,0,2,0
0,0,0,0,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0
0,1,4,4,1,1,0,0,1,0,0
0,0,0,2,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,2
0,0,2,0,0,1,0,0,0,0,1
0,0,2,0,0,0,0,1,0,1,0
0,0,1,0,0,0,0,1,0,0,1
1,0,1,0,0,3,1,3,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,1,3,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,1,1,0,0
0,0,0,2,0,0,0,0,2,0,2
0,2,0,2,0,0,0,0,0,0,1
0,3,1,7,0,2,0,1,0,1,0
1,0,0,0,0,0,1,0,1,1,3
1,0,1,1,0,0,0,0,1,2,0
0,0,0,2,1,7,0,0,0,0,14
6,1,0,1,0,1,1,0,0,1,54
1,0,0,0,0,40,10,0,0,0,1
0,0,2,5,2,3,26,0,1,0,20
0,0,0,1,1,3,2,1,1,0,4
0,4,2,23,1,44,38,2,0,2,0
0,50,0,3,1,19,34,3,0,0,1
0,65,0,1,0,0,12,35,0,1,3
0,40,1,0,0,1,3,57,0,0,1
0,0,9,60,0,2,1,23,0,1,0
1,7,3,4,0,1,0,3,0,3,0
0,0,1,1,0,0,0,0,0,2,1
0,0,0,1,1,1,0,0,1,0,1
1,1,2,29,0,0,0,0,0,0,0
0,1,0,5,0,0,0,0,0,0,2
9,0,56,3,0,0,1,1,2,1,0
119,0,9,1,21,0,0,0,16,31,1
