m,f
10,13
27,19
26,21
14,12
3,5
15,13
15,15
7,5
8,5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,0
1,1
0,0
11,2
2,1
8,1
6,3
1,1
3,1
0,2
8,6
10,11
1,1
6,2
12,3
13,7
6,4
10,7
10,11
1,2
7,5
3,8
14,9
3,1
1,1
0,0
0,0
