m,f
0,0
0,0
0,0
0,0
131,140
65,61
64,67
98,111
115,132
52,62
44,56
39,49
83,87
30,26
50,54
24,37
2,2
3,1
5,3
1,2
2,1
1,2
4,2
1,1
0,1
2,1
2,1
2,5
2,2
5,1
4,1
8,7
74,75
53,59
9,4
3,5
1,2
11,7
16,25
32,26
3,6
48,40
49,43
87,112
42,51
34,52
91,80
12,10
28,41
6,9
33,35
29,37
