0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,2,2,1,0
74,33,15,5,0
86,49,32,5,2
194,138,59,21,2
148,74,37,8,1
95,76,32,6,1
73,55,28,7,0
83,61,28,7,1
49,33,10,3,2
6,2,2,0,0
6,6,0,0,0
5,5,1,1,0
3,1,2,0,0
3,2,2,0,0
4,0,1,0,0
0,0,2,2,1
3,1,2,0,0
3,0,1,0,2
1,2,0,0,0
0,2,0,0,0
0,3,0,0,0
2,1,0,0,0
1,2,1,0,0
5,5,0,0,0
8,0,0,0,0
2,1,1,1,0
5,1,2,2,0
19,10,6,1,0
94,72,31,6,1
3,7,2,0,0
3,1,1,0,0
1,1,1,0,0
10,7,5,2,0
27,5,6,1,0
4,2,0,0,0
48,33,11,5,1
99,60,19,6,0
50,43,22,2,1
77,56,27,5,1
30,24,5,2,2
21,6,4,3,0
22,19,13,1,0
19,5,4,1,0
51,32,12,2,0
16,11,6,0,0
8,4,3,0,1
19,14,4,1,0
15,4,4,3,0
