0,1,2,3,4
413,246,96,33,9
116,86,45,13,4
93,53,35,7,3
11,7,5,2,1
1,1,1,1,0
24,13,11,2,2
2,1,1,2,0
3,3,0,0,0
1,3,1,0,0
5,1,1,0,0
4,1,2,0,1
6,6,2,0,0
3,6,0,0,0
1,1,0,0,0
2,0,0,1,0
7,0,0,0,0
5,2,0,0,0
20,11,8,3,0
91,60,18,6,0
154,107,35,10,2
132,71,33,10,1
23,12,8,2,0
103,85,39,12,2
39,27,16,0,0
82,49,28,10,2
37,24,6,6,1
9,12,3,0,0
2,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
1,0,0,0,0
3,1,0,0,0
13,9,1,2,0
62,28,14,6,0
114,58,19,5,0
58,37,11,5,0
44,15,7,2,0
17,6,6,0,0
34,35,12,1,0
20,14,4,1,0
86,54,17,5,1
72,51,17,5,0
24,8,10,1,0
11,7,4,2,1
0,4,0,0,0
1,2,0,1,0
1,0,1,0,0
1,0,0,0,0
0,1,0,0,0
