m,f
379,366
216,234
94,114
52,57
26,25
5,5
5,2
1,3
3,6
3,0
1,1
4,5
3,4
3,3
15,11
6,3
1,3
19,13
43,53
53,68
102,95
255,254
58,64
64,70
45,46
46,44
24,14
17,20
2,9
4,3
3,3
0,1
1,1
8,2
4,0
8,8
20,24
41,41
31,50
76,83
43,51
63,67
41,41
67,50
19,23
20,21
33,29
33,38
32,31
3,0
12,7
3,2
