0,1,2,3,4,5,6,7,8,9,10
35,22,22,48,12,57,77,17,80,16,45
261,0,82,8,56,70,11,0,5,61,55
49,123,67,99,8,19,3,0,2,55,1
2,14,1,8,2,4,2,0,4,7,15
0,56,10,0,61,0,49,0,48,0,2
0,0,0,0,11,0,4,75,2,1,0
0,1,1,3,2,0,0,48,0,1,0
0,1,1,2,0,0,1,2,5,1,1
0,2,2,3,0,0,1,0,1,0,0
1,0,0,1,0,1,0,3,1,1,1
0,0,0,2,1,0,1,0,1,0,0
0,1,0,3,1,1,2,0,0,0,2
1,0,0,0,0,1,0,0,1,0,0
0,1,0,1,0,0,0,3,0,0,1
0,0,2,1,0,2,0,0,0,0,0
2,0,0,1,1,0,1,1,0,1,3
0,1,0,1,1,0,0,0,3,2,0
0,0,2,1,0,1,0,0,0,0,1
0,0,1,3,0,0,0,0,1,1,1
0,1,0,1,1,2,0,0,3,1,1
1,2,0,2,0,2,1,1,0,0,0
0,0,0,1,1,0,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0,0
1,0,0,2,0,1,0,4,0,1,1
0,1,1,1,2,2,1,0,0,1,1
1,0,0,1,0,0,0,0,1,0,14
0,0,1,3,1,0,1,0,0,1,2
0,2,0,1,0,0,0,0,0,1,46
0,2,0,0,0,0,0,0,0,0,6
9,0,2,2,0,0,1,0,0,0,2
3,0,1,2,0,4,0,1,0,1,1
119,0,0,1,1,19,0,1,1,0,31
15,1,1,0,1,60,0,0,0,1,6
130,1,9,0,0,4,5,0,0,1,1
2,17,2,2,7,43,38,1,0,21,1
28,3,55,2,1,7,4,1,0,56,0
0,94,7,1,1,1,2,0,1,4,1
0,6,68,1,55,1,64,0,0,34,0
0,72,17,6,54,0,5,1,0,9,1
0,12,0,56,2,0,15,1,1,0,2
1,1,1,62,2,0,3,15,3,0,1
0,5,3,19,1,0,3,3,18,0,2
0,0,2,0,7,0,1,0,5,0,0
0,1,0,6,0,0,1,30,3,1,2
0,0,0,0,3,0,0,30,3,1,0
0,1,1,6,1,4,0,0,2,0,0
0,0,1,0,0,2,1,31,1,1,2
1,1,2,1,0,1,0,1,2,0,2
1,0,0,3,0,1,0,18,50,1,1
1,0,1,0,1,1,1,4,1,0,1
1,2,1,0,0,0,0,2,34,1,3
2,1,1,0,2,1,1,0,2,2,0
