m,f
381,345
152,182
80,112
17,22
4,1
1,2
6,3
4,1
2,4
5,5
4,2
1,5
3,8
4,2
1,3
23,22
13,10
53,55
121,135
165,152
153,181
68,73
8,7
2,5
4,4
4,3
2,2
4,3
7,3
3,3
3,7
4,3
10,8
5,8
9,17
70,64
86,86
113,130
94,111
54,57
53,45
78,83
28,22
8,12
1,1
0,2
1,6
1,3
2,1
3,1
2,2
7,7
