m,f
223,231
81,93
12,13
168,171
89,86
48,50
16,8
98,101
149,142
7,11
4,9
9,9
4,4
3,6
1,3
3,2
1,1
2,3
2,2
8,12
10,19
29,22
72,73
48,66
46,68
15,21
61,72
37,41
50,61
73,67
7,5
60,64
8,4
74,67
8,7
54,46
0,4
2,6
3,7
3,8
8,6
6,2
14,16
38,50
28,38
14,18
5,8
10,9
7,11
38,50
51,68
27,26
