0,1,2,3,4
442,337,159,48,13
276,160,67,19,8
48,42,21,4,1
49,20,9,6,2
7,2,1,0,0
39,21,9,3,0
19,7,1,2,0
3,2,2,1,0
3,0,1,0,0
3,3,0,2,0
0,0,0,0,0
2,2,1,0,1
28,22,10,0,0
7,1,2,2,0
3,4,2,0,0
1,1,2,0,0
4,0,0,0,0
7,7,3,0,2
60,31,12,5,0
128,64,28,7,0
33,19,12,4,3
60,41,15,3,0
94,66,28,7,2
52,42,15,7,1
58,31,10,4,0
13,2,4,3,0
37,33,12,1,0
14,6,7,1,0
47,25,15,8,0
3,0,2,1,0
17,7,0,0,0
2,5,1,0,1
0,3,1,0,0
1,2,1,1,0
1,0,1,0,0
1,1,0,0,0
2,0,0,0,0
0,0,2,1,0
5,2,2,1,0
12,11,3,3,0
60,29,11,2,1
59,34,15,3,0
94,52,17,8,0
57,44,16,5,3
175,119,54,8,1
30,21,14,4,1
67,28,14,3,0
31,10,10,3,0
16,19,7,3,0
36,21,9,1,0
32,23,13,0,0
8,6,3,2,0
