m,f
0,0
0,0
0,0
0,0
44,46
19,19
7,7
97,99
72,77
15,18
6,2
0,2
0,2
2,1
0,0
0,1
0,1
1,1
0,0
0,1
0,3
1,3
8,13
15,17
24,22
21,37
36,29
17,26
26,27
57,45
6,12
20,24
19,27
22,21
13,12
8,8
0,2
0,2
0,2
0,1
3,0
4,2
8,8
13,22
18,17
9,10
2,4
0,3
3,10
1,0
22,25
5,3
