0,1,2,3,4
38,29,15,12,5
27,27,15,10,4
21,7,5,3,3
7,5,8,0,2
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,0,1,1
8,5,2,2,0
14,12,5,3,1
6,3,1,2,1
13,7,7,3,0
3,3,2,1,0
2,4,1,1,0
4,5,4,2,0
1,2,2,1,1
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
1,2,0,0,0
1,1,2,0,1
7,5,3,0,0
2,2,2,0,0
9,4,3,2,0
13,6,2,0,0
2,5,3,3,0
8,1,2,1,0
4,0,1,0,0
0,1,0,0,0
0,1,0,0,0
1,2,1,0,0
3,0,0,2,0
5,2,0,0,0
0,3,0,0,0
3,1,1,0,0
0,0,0,0,0
