m,f
367,371
202,227
71,91
211,215
60,54
6,3
16,13
9,5
4,6
5,3
3,1
0,0
2,0
2,0
1,2
2,1
4,6
10,6
56,50
56,61
125,164
88,59
82,98
53,66
40,52
2,8
5,9
9,9
23,29
21,19
7,11
3,2
6,4
3,4
2,4
6,5
2,4
7,8
31,22
55,71
42,60
39,41
40,43
27,20
29,29
11,9
65,66
51,57
40,45
74,83
63,91
150,162
