0,1,2,3,4
6,5,4,3,0
20,11,6,3,3
13,8,1,2,1
13,11,4,2,1
4,6,1,3,0
4,4,2,1,0
14,7,3,2,0
0,0,0,0,0
1,2,0,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
5,1,1,0,0
1,9,0,2,0
4,9,6,3,0
0,1,0,0,0
4,2,0,0,0
1,4,0,0,0
3,2,0,1,0
0,3,2,1,0
5,3,3,1,0
12,7,1,1,1
0,2,0,0,0
1,0,2,1,0
0,0,0,0,0
2,2,0,0,0
3,3,1,0,1
0,0,0,0,0
0,0,1,0,0
1,1,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,1,1,0
2,0,1,0,0
2,2,2,2,0
1,0,1,0,0
2,2,0,0,0
0,2,0,0,0
5,3,1,0,0
