0,1,2,3,4,5,6,7,8,9,10
36,22,76,23,14,13,93,15,19,66,13
0,1,95,0,0,1,46,2,3,70,0
0,1,13,0,0,0,6,0,0,4,1
0,0,1,0,1,0,1,0,0,0,1
1,1,1,1,1,0,0,0,1,1,0
0,1,0,4,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,1,0,0,0,0
2,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,2,1,1,0
3,1,0,1,0,1,2,0,1,1,2
0,1,0,2,0,1,0,0,1,0,1
1,1,0,1,0,0,0,0,0,0,0
2,0,2,2,1,1,1,0,1,0,0
1,1,0,3,0,0,1,0,0,0,0
1,1,0,1,0,1,2,0,0,0,0
285,0,13,110,0,76,19,59,0,0,0
6,0,80,1,0,6,48,3,1,0,0
4,3,62,2,2,5,43,3,2,0,1
3,2,6,4,0,2,9,3,2,1,1
0,1,2,1,2,2,1,2,0,4,1
3,1,0,1,0,2,0,3,0,19,1
0,0,2,19,91,38,0,0,98,5,2
0,165,0,0,4,1,0,0,4,1,0
5,3,1,0,4,4,0,2,17,53,0
0,3,0,0,5,4,0,3,2,2,0
0,4,0,2,2,1,0,1,4,32,0
0,0,0,2,2,1,0,1,0,4,2
0,1,0,1,1,0,0,2,0,7,1
2,1,2,0,4,1,1,0,0,2,1
0,0,0,0,0,1,0,0,0,2,0
0,0,0,0,2,0,0,2,0,1,0
0,1,0,0,0,0,0,1,1,1,0
0,0,0,1,1,0,0,2,0,0,1
2,1,0,4,1,0,2,0,1,0,0
2,2,1,2,3,0,9,0,0,0,1
1,1,0,0,2,0,29,0,1,3,1
1,1,0,0,0,0,35,0,0,0,0
0,0,2,0,0,0,28,1,0,0,0
0,0,0,1,1,0,11,1,0,1,0
0,11,0,0,0,0,0,44,0,0,1
2,0,0,0,1,1,0,1,0,0,1
0,0,0,1,2,2,0,0,0,2,1
0,0,0,1,3,0,2,2,0,9,0
1,0,1,0,0,1,0,0,0,24,4
0,1,1,1,0,0,0,0,0,4,0
2,1,0,0,1,0,1,1,2,47,1
0,1,0,0,1,1,0,0,0,2,0
28,0,2,1,0,1,1,1,2,25,0
5,0,0,1,1,0,0,0,0,0,1
222,0,0,2,2,0,2,0,10,12,0
