0,1,2,3,4,5,6,7,8,9
23,39,28,94,74,30,43,31,14,14
12,15,19,48,53,14,29,14,9,5
3,1,4,4,5,1,4,1,2,0
0,0,0,2,1,0,0,1,0,0
0,0,2,4,0,1,0,0,0,0
1,0,0,1,1,0,3,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,1,0,0,0,0
1,0,0,1,0,0,1,0,0,1
1,0,0,3,1,0,0,0,0,0
0,1,0,2,4,1,1,0,2,1
0,0,1,2,1,1,0,1,0,0
0,1,0,1,1,0,0,0,0,0
1,1,1,1,1,0,3,2,0,0
0,0,2,2,1,0,0,1,0,0
0,0,1,2,2,0,1,0,0,0
28,50,54,126,134,48,50,36,15,21
8,13,15,31,30,11,13,10,9,5
9,14,13,24,29,9,17,8,3,1
1,2,4,12,6,1,5,1,1,0
1,2,3,3,4,0,1,1,1,0
1,1,3,7,9,1,4,3,0,1
15,18,22,53,59,21,37,17,7,6
9,21,19,42,30,9,25,15,3,2
6,9,5,21,18,6,9,9,4,2
1,2,2,3,6,0,1,3,0,1
5,2,3,12,11,5,5,2,1,0
2,2,2,1,2,0,1,1,0,1
0,2,0,4,1,1,3,0,2,0
2,1,2,4,3,1,0,1,0,0
0,0,0,1,1,0,1,0,0,0
0,1,0,0,0,1,0,1,2,0
0,1,0,2,0,0,1,0,0,0
0,0,1,4,0,0,0,0,0,0
0,1,2,3,2,1,1,1,0,0
1,3,1,7,2,1,2,2,1,0
2,3,3,11,10,5,1,3,0,0
2,3,7,6,10,1,4,2,1,1
3,4,3,7,7,4,3,0,0,0
0,1,2,4,2,2,2,2,0,0
2,5,3,15,14,4,6,2,4,1
1,0,1,2,1,0,1,0,0,0
0,0,1,1,3,2,0,0,1,0
0,1,1,9,2,2,0,1,0,1
1,4,1,7,12,2,1,1,2,0
2,0,2,0,1,1,0,0,1,0
3,1,4,16,13,4,9,3,2,1
1,0,0,0,1,0,2,1,0,0
7,4,4,17,14,4,4,1,5,1
0,1,1,2,2,0,0,1,0,1
13,30,22,57,49,27,16,20,8,8
