0,1,2,3,4,5,6,7,8,9,10
43,33,91,10,19,58,23,17,60,24,10
234,107,57,42,0,63,51,45,61,0,0
6,8,7,6,52,9,38,50,2,70,2
6,3,0,5,54,1,12,11,8,27,0
5,2,1,2,6,0,1,2,1,1,0
3,35,0,70,0,0,1,0,1,1,30
15,0,0,16,0,0,0,0,0,0,47
0,0,2,0,2,1,0,0,1,1,2
1,1,3,1,0,0,0,0,1,0,1
0,0,1,0,1,3,0,0,0,0,0
0,1,2,0,1,0,0,3,2,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,1,0,1,1,0,0,2,6
0,0,1,2,0,0,0,2,0,0,2
0,1,1,0,1,0,2,0,0,0,0
0,0,1,0,1,1,2,0,0,1,4
1,0,1,0,1,2,0,1,0,0,1
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,2,1,1,2,0,1
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,2,0,1,1,1,0,1
2,0,0,1,0,0,2,0,0,0,1
0,0,4,1,2,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,0,0,1
1,0,1,2,0,1,0,1,3,1,0
0,6,1,3,0,2,0,2,0,2,2
0,2,0,0,2,1,0,10,11,0,1
0,36,1,2,0,0,0,40,1,1,0
0,7,0,7,0,1,0,50,0,0,0
1,62,2,33,0,29,0,7,57,4,2
0,5,0,6,0,4,0,1,38,27,0
0,3,0,73,1,1,2,0,1,4,0
1,39,2,17,0,55,6,0,2,40,1
11,5,12,1,4,3,24,0,1,2,2
182,0,69,0,0,1,2,0,0,1,0
11,0,50,4,31,20,35,0,1,1,0
66,0,9,0,2,3,29,1,11,2,0
0,1,1,0,2,0,8,1,5,1,0
1,1,0,1,1,0,3,1,1,0,4
0,0,2,0,42,1,0,0,1,2,14
1,0,1,0,3,0,1,4,0,14,32
0,0,5,0,1,4,0,2,0,8,25
2,3,1,3,23,1,0,0,0,2,17
0,0,0,0,1,0,0,0,0,0,4
0,0,2,0,1,0,5,1,0,1,0
0,0,1,0,4,0,1,0,0,0,0
1,0,0,0,2,2,1,1,0,0,2
1,0,1,0,0,1,1,1,0,0,1
0,0,2,1,0,0,1,0,0,1,0
