0,1,2,3,4
228,154,80,20,5
128,67,36,9,1
106,64,38,18,4
82,40,14,3,3
35,26,5,5,0
4,2,2,0,0
19,14,6,1,2
185,149,52,17,7
0,2,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
14,10,3,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1,0
13,11,2,3,0
29,16,7,1,1
15,12,5,1,0
5,2,2,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,1,0,0
11,7,2,0,0
34,18,3,3,0
30,18,5,2,0
7,6,2,1,1
8,4,2,0,0
2,3,3,1,0
12,8,4,0,0
23,13,5,3,0
20,8,4,3,0
22,12,7,0,1
55,41,19,1,0
15,13,5,1,0
9,2,2,1,1
47,19,13,5,0
0,1,1,0,0
0,0,0,0,0
53,37,9,6,1
2,4,0,0,0
2,0,1,0,0
11,8,2,0,0
28,20,4,3,0
34,19,6,1,0
10,10,3,1,0
1,0,0,0,0
37,21,13,1,0
