0,1,2,3,4
78,74,27,9,1
348,215,103,22,7
126,100,37,9,5
53,35,26,6,3
61,33,23,4,1
52,39,15,10,3
50,24,8,6,1
34,14,7,2,0
3,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,1,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7,8,1,0,0
0,0,0,0,0
21,21,9,2,1
19,20,11,1,0
4,2,3,0,0
27,13,7,0,0
7,6,1,0,0
1,1,0,0,1
140,102,51,15,1
31,25,8,2,0
71,51,19,6,2
65,38,18,6,1
80,43,21,1,1
82,42,26,8,1
53,30,19,3,1
26,17,11,3,0
53,31,6,6,0
4,3,0,1,0
31,17,4,2,1
38,29,16,1,0
17,11,5,3,0
1,4,0,0,0
5,0,0,0,0
4,1,0,0,0
2,0,0,0,0
46,28,14,3,1
2,1,0,0,0
