m,f
64,46
47,29
9,4
0,0
14,17
7,8
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,1
2,8
5,5
7,8
5,3
7,2
10,8
13,13
4,2
16,10
3,3
0,2
1,0
4,4
6,2
1,0
3,3
0,2
2,3
1,0
1,0
0,0
0,1
2,2
4,2
1,1
0,0
0,3
3,1
5,3
5,2
29,13
3,3
11,10
12,9
