m,f
11,14
40,36
30,21
10,5
15,10
2,0
4,5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,3
3,8
11,9
11,11
0,1
5,2
7,5
2,4
1,3
5,3
4,0
0,0
9,4
1,0
1,1
2,0
0,0
1,0
0,1
3,1
7,4
12,7
2,1
2,4
4,3
1,3
4,8
17,9
10,9
1,6
0,0
2,5
5,6
4,3
0,1
