0,1,2,3,4,5,6,7,8,9,10
7,161,123,100,82,82,99,1,91,1,60
290,1,2,49,44,46,28,0,31,2,34
2,29,33,1,10,4,0,0,1,0,10
0,0,4,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,9,1,4,4,0,3,0,0
0,8,3,57,12,31,15,1,38,0,3
0,63,22,57,46,71,44,0,60,0,30
0,89,91,21,50,25,32,1,25,0,41
1,0,0,0,23,4,26,0,2,1,27
0,28,46,1,1,0,4,1,0,89,8
0,0,6,1,0,0,1,2,0,0,1
0,0,0,0,0,0,0,1,1,1,1
0,0,2,1,0,0,0,0,1,0,0
0,0,0,2,0,0,0,1,0,1,0
0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,2,0,3,0
0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,4,0
0,0,1,2,0,0,0,1,1,0,1
0,0,0,7,0,0,1,0,0,0,0
0,0,0,37,0,0,4,1,0,0,2
0,1,1,62,0,5,14,1,3,1,6
0,3,10,28,7,17,43,0,11,0,30
0,34,60,5,26,0,49,2,0,13,27
0,93,71,2,31,0,10,0,0,1,27
0,35,0,0,23,30,0,89,34,0,0
0,2,16,0,27,38,2,0,30,0,6
0,0,8,0,6,22,0,0,20,0,0
0,0,0,1,0,7,0,2,18,0,0
0,0,0,1,0,1,0,1,1,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,0,0,0
0,0,1,5,0,0,0,0,0,0,1
