0,1,2,3,4
812,547,247,75,20
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,2,1,0,0
31,26,12,0,1
77,46,17,8,2
207,140,60,14,1
48,51,26,5,0
5,2,0,0,0
26,22,7,2,0
1,2,0,0,0
4,1,1,0,0
2,1,0,1,0
0,0,1,0,0
5,1,1,0,0
0,0,0,0,0
1,2,0,0,0
0,0,1,0,0
2,1,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1,0,0,0
3,0,0,0,0
5,1,0,0,0
16,7,4,1,0
75,67,15,3,0
156,94,46,11,1
62,46,22,2,0
3,2,1,0,0
27,27,7,4,0
2,1,0,3,0
2,1,0,0,0
18,11,4,1,0
5,4,3,1,0
4,2,2,0,0
2,0,1,0,0
