0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
4,4,4,13,18,4,8,3,6,0
6,4,3,22,15,10,8,4,3,1
5,5,7,14,25,5,8,7,0,1
17,25,22,53,46,17,14,19,5,2
2,6,12,9,13,8,4,6,0,2
6,12,13,20,17,3,12,8,4,0
5,3,10,18,15,4,7,2,3,0
0,1,0,0,3,2,1,0,0,0
0,0,1,1,1,0,0,0,0,0
0,0,2,0,0,2,0,0,0,0
0,1,0,2,1,0,1,0,0,0
0,0,0,1,2,0,0,0,0,0
1,1,0,1,2,0,0,0,1,0
0,1,0,0,0,1,1,1,0,0
1,1,2,5,2,1,5,0,1,3
9,21,18,38,36,16,22,6,2,4
17,46,39,103,103,27,55,27,6,7
9,22,22,57,41,16,27,15,5,6
1,1,1,14,8,4,2,4,3,1
0,4,0,2,2,0,1,2,0,1
1,0,0,0,4,1,2,0,0,0
1,0,1,3,3,2,1,1,1,0
3,1,6,13,12,5,3,2,0,1
4,5,12,6,11,3,10,4,0,0
3,8,6,23,23,4,10,4,4,1
1,0,3,3,4,1,2,1,0,0
3,1,9,10,7,4,2,4,2,0
0,1,1,0,6,2,3,0,0,0
0,0,0,6,1,1,0,3,0,0
0,0,1,5,4,1,3,0,0,1
1,3,1,2,4,1,3,2,0,0
0,1,1,1,2,0,1,0,0,0
4,5,2,13,8,1,2,2,1,0
0,0,1,1,3,1,0,1,0,1
3,3,1,7,13,1,6,1,4,0
0,0,0,0,1,1,1,0,0,0
0,0,0,1,1,0,0,0,0,0
0,0,0,1,1,0,1,1,0,1
0,0,0,1,0,0,0,0,0,0
1,1,0,2,0,1,0,0,0,0
0,0,0,1,0,0,2,0,0,0
1,0,1,5,3,1,1,3,0,0
0,0,4,4,4,0,1,2,0,0
4,15,8,24,26,5,7,7,0,0
1,2,2,4,1,0,3,2,0,1
3,4,7,14,12,4,6,3,1,0
2,1,4,3,5,2,3,3,1,1
5,17,12,28,28,6,18,6,3,1
