0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2,0,86,92,0,0,0,0,0,0,0
269,0,8,51,0,0,2,0,0,0,0
4,0,67,0,0,0,48,0,0,0,1
27,5,1,2,0,0,68,0,3,0,38
0,119,1,0,4,1,8,0,68,0,50
1,68,0,0,70,81,1,0,39,0,9
1,1,1,1,54,51,0,0,13,0,3
0,0,0,1,6,2,0,0,2,0,0
0,0,0,5,3,2,0,0,1,0,0
0,0,1,1,0,0,1,0,2,0,1
0,0,1,0,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,11,0,0,0
0,0,0,5,0,0,1,3,0,0,0
0,0,11,36,0,0,0,3,0,15,1
0,1,34,48,0,0,3,66,0,52,0
0,0,84,22,0,2,11,44,1,54,0
1,14,17,12,0,2,50,2,0,5,2
0,72,2,2,0,1,4,5,1,8,5
2,55,1,1,0,1,37,0,2,0,19
0,2,0,1,2,0,3,0,1,0,6
1,27,0,2,0,1,7,1,13,0,30
0,2,0,0,0,7,3,4,2,0,26
0,0,0,1,4,53,0,1,47,1,1
0,0,1,0,12,57,1,0,32,0,2
0,1,0,2,43,8,0,0,12,0,0
0,1,0,2,42,1,1,0,5,1,2
0,1,1,3,21,1,0,0,0,0,0
0,2,0,1,2,0,0,0,0,0,2
0,1,1,2,1,0,0,0,0,0,0
0,0,0,4,0,0,1,0,0,0,4
0,0,0,15,0,2,0,1,0,0,1
0,1,0,35,0,1,0,1,1,0,1
2,0,3,35,0,0,0,0,0,0,0
0,0,36,12,0,0,0,0,0,0,0
1,0,62,6,0,0,0,0,1,0,0
1,0,33,5,1,0,0,0,0,0,2
0,0,4,2,0,0,1,0,0,1,2
0,0,1,0,1,0,3,0,1,0,0
0,0,0,1,1,0,15,0,0,1,0
0,2,1,1,0,0,35,1,1,3,6
1,22,2,0,0,0,41,1,1,1,13
1,72,0,2,0,3,13,1,4,1,19
0,53,0,1,0,1,1,0,7,0,27
