0,1,2,3,4
2,3,0,0,0
7,10,4,1,0
7,9,6,3,1
10,8,5,3,3
4,3,3,0,0
8,5,5,2,1
15,9,9,5,1
5,3,2,1,3
7,7,8,2,1
9,7,7,3,3
0,0,1,0,0
1,2,0,0,0
0,0,0,0,0
1,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,1,2,0
3,3,2,0,0
2,0,1,0,0
6,9,4,4,0
2,1,1,0,0
2,4,1,2,0
1,0,0,0,0
5,3,1,0,0
3,2,0,0,0
5,1,1,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,1,0
0,1,0,0,0
0,0,1,0,0
4,0,0,0,0
1,0,0,0,0
0,0,0,1,0
2,2,1,0,0
0,0,0,0,0
1,1,1,0,0
6,1,2,0,1
5,4,1,3,0
4,3,1,1,1
