0,1,2,3,4
29,25,12,5,4
14,16,12,7,3
23,13,10,2,2
7,6,0,4,1
4,9,4,3,1
2,3,2,0,0
0,0,1,0,1
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,4,6,0,0
12,9,3,2,0
2,0,1,1,0
3,1,0,0,1
1,4,1,0,0
1,0,0,0,0
10,12,7,2,1
6,0,2,0,0
2,1,1,1,0
8,10,4,2,0
6,7,6,0,1
7,6,5,2,0
6,1,2,1,0
0,1,0,0,0
0,1,0,1,0
1,4,0,0,0
6,7,2,1,1
3,6,2,1,1
4,4,1,1,0
2,1,0,0,0
3,2,1,2,0
3,6,1,0,0
0,1,1,1,0
1,2,1,0,0
0,0,0,0,0
0,0,1,0,0
