0,1,2,3,4
349,227,99,20,6
323,239,98,25,3
65,25,16,5,0
51,27,16,4,1
5,2,1,1,0
4,6,0,0,0
10,6,4,0,0
3,2,3,1,1
5,2,2,0,0
31,16,10,6,1
2,1,0,0,0
4,3,4,2,0
1,0,1,0,0
5,3,0,0,0
4,0,0,0,0
6,2,1,0,0
2,1,0,0,0
1,2,0,0,0
1,5,0,1,0
1,0,0,0,1
0,1,0,1,0
1,2,0,0,0
0,1,1,0,0
6,1,3,1,0
28,12,6,3,1
29,19,6,1,0
24,7,7,4,0
78,54,20,4,0
27,20,5,4,0
3,6,1,0,0
17,12,7,0,1
38,28,3,4,0
37,34,8,3,0
36,21,7,0,0
43,23,14,2,0
168,105,53,9,0
82,45,20,4,0
28,11,11,1,1
66,38,16,1,1
29,26,10,1,0
22,14,8,2,0
25,14,11,5,0
12,10,5,1,1
17,10,2,0,0
3,2,1,0,0
3,2,0,1,0
3,0,3,0,1
2,6,5,0,0
2,3,2,0,0
9,3,0,0,0
1,0,1,0,0
4,4,1,0,0
