m,f
63,50
37,30
22,10
13,6
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
5,6
28,15
13,18
6,6
11,7
9,8
8,6
3,3
1,0
4,3
1,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
2,0
15,5
8,14
3,5
0,1
5,11
5,1
9,6
17,8
12,5
2,3
2,2
3,1
5,4
3,1
0,0
