0,1,2,3,4,5,6,7,8,9
36,70,81,152,156,58,66,43,24,17
17,31,27,80,59,20,37,25,4,5
13,23,35,68,89,19,30,18,9,3
15,30,17,65,55,21,39,15,11,7
6,8,2,27,16,4,7,2,4,1
0,1,0,3,0,0,2,1,1,0
1,2,1,4,1,5,1,1,1,0
0,0,1,0,1,0,0,0,1,0
2,0,0,0,2,0,0,0,0,0
0,0,1,1,0,0,0,1,0,1
0,0,0,2,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0
1,2,0,1,1,1,0,0,1,0
0,1,0,2,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,1,1,0
0,0,0,2,3,0,1,1,0,0
0,0,0,0,2,0,0,0,0,0
1,1,0,2,1,0,1,0,0,0
0,1,1,1,2,0,0,0,0,0
0,0,0,2,0,1,0,2,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,0,1,1
0,2,0,4,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0
2,1,1,2,0,0,1,0,0,0
0,0,2,2,3,0,1,0,0,0
0,1,1,1,4,0,2,0,0,0
0,1,2,1,2,0,4,1,0,0
2,3,2,14,11,2,1,2,1,0
2,2,2,5,11,2,4,0,0,0
1,0,0,0,1,0,0,1,0,1
3,8,4,13,20,3,7,6,1,1
8,18,11,31,22,12,12,6,1,2
22,32,35,87,81,31,24,17,12,3
4,8,8,19,12,5,6,2,3,1
4,14,16,37,55,17,14,6,3,2
2,8,8,17,18,7,6,1,0,1
1,2,3,7,4,3,7,1,0,0
8,9,9,19,15,5,12,4,4,1
7,13,12,40,19,12,17,10,1,3
7,13,9,21,16,4,9,6,3,0
3,15,11,26,22,5,9,7,4,0
8,7,10,16,16,7,11,2,2,0
2,4,8,17,13,4,4,3,2,1
2,3,9,9,10,6,6,0,2,0
1,0,1,3,3,0,1,0,1,0
0,1,0,3,2,1,1,1,1,0
0,0,0,1,1,1,0,0,0,0
2,2,1,3,2,1,0,0,0,0
0,2,0,2,3,0,1,0,1,0
