0,1,2,3,4,5,6,7,8,9,10
42,160,104,72,19,17,55,73,14,83,57
273,9,9,6,68,1,73,3,0,50,43
29,9,65,4,4,59,2,66,1,1,14
1,36,0,5,2,10,0,2,1,1,2
0,4,8,5,3,10,17,0,0,1,2
0,1,0,3,3,2,1,1,1,0,1
0,0,0,72,47,1,0,3,73,0,0
0,0,0,5,6,1,3,0,6,0,0
1,1,1,1,0,47,0,1,49,6,0
0,0,0,1,0,5,0,0,1,0,0
0,0,0,1,1,1,2,1,0,0,0
0,0,1,0,0,0,0,0,0,0,1
2,1,0,2,2,0,2,1,1,0,0
1,0,1,1,1,0,0,0,0,0,0
1,0,0,2,0,1,0,0,1,1,0
0,0,1,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0
1,1,1,3,0,2,0,1,0,0,0
0,1,3,1,0,1,0,0,1,1,0
0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,0,1,0,1,2,0,0
2,1,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,1,1,0,0
0,0,1,3,1,0,1,0,0,0,2
0,0,1,1,1,0,0,0,2,1,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,0
3,0,0,0,1,2,0,0,1,0,1
0,0,4,1,0,0,0,0,0,1,0
0,2,49,1,0,0,5,1,0,1,4
0,4,95,0,6,0,10,0,0,1,0
1,4,13,3,0,1,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,16
0,0,0,0,34,0,2,0,0,0,26
32,37,3,0,71,0,0,0,1,1,7
9,7,1,0,22,0,39,0,0,0,38
6,90,0,1,1,0,3,0,0,0,1
237,6,0,0,1,1,1,1,6,0,12
7,50,0,2,5,1,2,1,30,0,0
15,4,0,5,1,1,39,10,3,1,1
1,1,0,71,0,1,4,39,3,1,0
0,0,0,6,0,0,1,5,53,0,1
0,0,0,62,0,1,2,0,34,0,3
0,0,0,2,0,0,0,53,6,4,0
1,0,2,2,0,7,1,2,0,11,0
0,2,1,9,0,35,1,24,3,1,2
0,2,0,1,1,1,21,4,1,20,0
0,0,4,4,0,33,2,1,2,46,1
0,0,1,0,0,3,6,1,0,31,0
1,3,0,2,1,4,1,1,2,6,0
1,4,1,1,0,1,0,1,0,2,1
