0,1,2,3,4,5,6,7,8,9
0,0,0,1,0,1,1,0,1,0
2,1,3,12,9,3,7,7,3,1
2,0,3,5,3,2,5,2,0,0
0,2,4,9,3,3,6,3,3,2
4,2,2,5,7,4,6,5,5,1
0,0,0,0,1,0,0,0,0,0
2,2,0,1,3,2,3,3,0,2
0,0,0,0,2,2,1,0,0,1
0,1,1,3,4,0,1,0,0,1
0,0,0,0,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,2,0,0,0
0,0,0,2,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,0,2,2,0,1,1,0,0
0,0,1,3,2,1,0,1,1,1
0,0,2,1,1,0,0,1,0,0
1,0,1,3,1,2,0,0,1,0
0,0,0,0,3,0,2,0,1,0
0,0,1,1,1,2,0,1,1,1
0,1,2,2,3,0,0,0,0,0
0,1,1,3,1,0,3,0,1,0
1,1,2,1,3,0,2,3,0,1
1,0,4,9,9,5,3,4,1,2
0,0,1,2,1,1,1,3,1,0
0,3,2,5,8,5,5,5,1,2
0,0,0,1,1,1,2,1,1,0
0,1,1,2,1,0,1,1,2,1
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0
