m,f
21,20
67,50
25,20
10,8
8,7
0,1
5,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,1
1,0
1,2
11,8
2,1
18,11
29,24
17,13
0,0
2,0
5,9
2,1
4,4
8,10
7,5
11,8
3,0
5,7
4,5
3,3
1,0
1,0
0,0
1,1
0,0
0,0
