0,1,2,3,4,5,6,7,8,9,10
291,201,155,144,136,126,126,128,128,126,108
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,6,0,0,0,0,0
0,0,112,72,2,78,0,0,5,0,0
0,4,42,68,67,38,0,0,52,0,0
0,4,0,6,58,5,9,0,58,0,2
0,3,0,0,2,2,56,0,9,0,3
0,1,0,2,0,1,6,0,0,0,33
0,76,3,0,0,0,56,0,0,0,41
0,4,3,1,0,0,5,0,0,0,25
0,4,2,0,1,1,1,0,0,0,5
0,3,0,0,0,0,0,0,0,0,0
0,8,0,1,0,0,0,0,1,0,0
0,2,1,1,0,0,0,0,0,0,1
0,78,0,3,1,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,1
0,4,0,0,1,0,0,0,0,0,1
0,0,1,0,1,1,0,0,0,0,2
0,2,1,1,0,0,0,0,0,0,1
0,2,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,1,0,0,0,0
0,0,1,1,0,1,0,0,0,0,0
0,2,8,1,0,6,0,0,0,0,0
0,0,59,1,1,19,0,0,0,0,0
0,0,52,2,15,49,2,0,1,0,2
0,0,19,8,35,30,1,0,0,0,2
0,1,8,20,1,1,5,0,1,0,0
0,0,0,55,39,6,2,21,1,0,13
0,0,2,36,19,1,24,0,6,0,22
78,1,1,12,1,0,2,69,0,0,41
223,0,0,1,1,0,50,32,1,13,16
0,1,0,3,0,0,27,1,31,1,5
0,0,0,0,1,0,4,4,49,3,1
1,1,0,5,0,2,3,0,25,1,1
1,1,0,0,0,0,0,0,2,50,0
0,4,0,2,0,2,0,0,5,2,0
3,3,0,1,0,0,0,0,0,48,1
