m,f
0,0
0,0
0,0
0,0
26,28
82,91
187,197
49,54
73,80
57,56
46,64
14,21
2,5
34,41
13,11
9,6
149,139
5,11
41,49
17,25
9,4
13,14
1,2
0,4
3,1
3,1
0,1
2,3
1,1
4,1
3,1
4,5
4,7
0,4
13,7
46,48
6,8
31,32
13,15
20,21
5,6
30,34
10,5
33,37
14,16
44,48
99,114
68,80
5,6
46,42
28,35
8,8
