0,1,2,3,4
205,137,59,10,5
84,67,22,10,3
121,91,55,13,2
46,15,15,6,1
62,48,17,5,3
243,148,72,18,5
54,33,17,10,1
81,56,24,10,1
4,4,3,0,0
2,4,3,1,1
5,5,0,0,0
2,0,1,0,0
0,4,3,1,0
3,4,2,0,0
5,3,3,0,0
1,2,1,1,1
13,8,1,1,1
3,1,1,1,0
4,3,1,0,0
4,2,2,0,0
1,1,0,0,0
7,4,1,0,1
26,24,6,0,1
9,5,0,1,0
44,20,16,5,0
34,24,17,2,1
26,14,11,3,0
26,12,9,2,1
8,4,5,1,0
5,1,2,0,0
17,10,4,0,0
61,32,7,3,2
5,1,3,0,0
18,15,5,1,0
1,0,0,0,0
5,2,1,1,0
5,1,0,0,0
2,2,0,0,0
3,2,0,0,0
2,2,2,0,0
3,4,1,0,0
1,1,0,0,0
3,3,1,0,1
8,5,0,1,0
16,9,8,0,0
28,12,12,4,0
47,20,16,3,0
24,13,7,1,0
24,14,12,0,0
44,26,12,3,0
24,13,7,1,0
8,5,4,4,2
