m,f
50,38
24,25
1,5
25,14
21,18
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
2,0
4,6
15,13
11,10
9,10
9,4
2,1
2,0
14,13
15,9
4,4
1,0
1,0
0,0
0,1
0,1
0,0
1,0
0,0
1,4
5,3
12,6
10,3
7,11
2,1
1,0
0,0
0,0
0,2
5,5
11,9
22,12
11,13
8,3
