0,1,2,3,4
28,19,17,7,3
24,17,13,3,1
6,11,7,1,2
3,1,0,0,0
5,8,6,5,0
13,14,11,6,4
1,0,0,0,0
1,2,0,2,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
4,4,1,0,0
0,0,0,0,0
0,0,0,0,1
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
3,5,0,0,0
3,5,0,1,0
4,1,2,0,0
6,5,2,2,0
18,14,8,2,2
7,3,0,2,3
5,0,3,0,0
3,6,2,0,0
2,2,0,0,0
2,4,1,2,1
0,0,0,0,0
5,3,2,2,2
3,1,0,0,0
8,7,4,4,0
4,4,1,1,0
0,0,0,0,0
4,4,1,2,0
5,3,2,2,0
1,0,0,0,0
0,2,2,2,0
0,0,0,0,0
1,1,0,1,0
2,1,0,0,0
