m,f
0,0
0,0
0,0
0,0
2,4
69,54
97,120
57,73
78,89
88,83
85,73
207,203
28,38
37,40
32,51
13,27
10,9
3,3
2,1
4,2
6,8
1,8
4,1
1,5
0,4
1,3
3,4
2,7
7,4
4,3
3,6
2,2
3,4
1,2
5,0
8,7
11,6
50,51
65,72
27,28
20,42
29,23
18,15
127,145
29,44
33,30
38,47
29,28
36,37
13,19
5,6
6,9
