0,1,2,3,4
808,521,245,76,21
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,0,0,0
1,1,1,0,0
2,1,2,0,0
12,9,5,0,0
153,106,52,10,0
32,20,2,3,0
29,12,10,3,0
30,23,8,6,1
51,37,18,6,0
64,32,21,5,1
71,38,5,4,3
20,22,9,2,0
3,0,3,0,0
0,0,0,0,0
6,9,2,1,1
14,14,12,2,0
154,87,32,8,2
19,22,7,1,0
30,21,5,2,0
7,0,1,0,0
5,2,0,1,0
11,9,9,1,0
19,22,6,2,0
1,2,0,0,0
28,20,8,2,0
6,3,3,0,0
41,23,11,3,2
6,4,0,0,0
18,14,10,4,1
2,1,0,0,0
4,3,0,0,0
3,1,3,0,0
11,8,5,1,0
