m,f
0,0
0,0
0,0
0,0
26,26
18,29
22,18
130,158
65,60
44,52
253,268
64,66
43,42
60,67
63,67
22,28
2,1
4,4
0,3
2,1
3,3
3,1
1,1
3,6
4,4
0,2
1,2
0,2
3,1
4,0
3,3
3,1
0,2
2,3
3,7
6,2
9,5
25,24
28,26
19,23
44,53
63,57
49,55
39,48
71,98
21,15
19,21
44,48
42,41
23,28
6,7
6,6
