m,f
0,0
0,0
0,0
0,0
5,4
76,76
119,112
131,132
70,77
129,150
48,64
142,144
39,43
4,6
25,37
1,2
4,2
7,9
2,4
1,2
2,1
1,3
2,3
0,0
1,2
2,2
3,4
1,3
2,2
1,3
3,3
1,3
0,3
3,6
5,3
5,6
1,1
24,38
37,34
47,32
40,54
68,77
46,49
69,68
44,38
70,72
8,13
44,40
5,6
88,81
10,16
14,21
